Region_Cod,Region_Nam,District_C,District_N,Ward_Code,Ward_Name,Division,SHAPE_Leng,SHAPE_Area
13,Singida,03,Manyoni,271,Mwamagembe,,4.11480618161,0.64625460337
13,Singida,03,Manyoni,283,Mitundu,,0.94536579357,0.04172095028
13,Singida,03,Manyoni,291,Kitaraka,,2.89365980427,0.16261887653
13,Singida,03,Manyoni,303,Itigi Majengo,,0.29780769728,0.00306433107
13,Singida,04,Singida Urban,011,Mtipa,,0.41559650817,0.00866895389
13,Singida,04,Singida Urban,022,Mughanga,,0.03666329115,0.00004030929
13,Singida,04,Singida Urban,032,Mitunduru,,0.16168945315,0.00123265598
13,Singida,04,Singida Urban,042,Majengo,,0.04223582431,0.00009175088
13,Singida,04,Singida Urban,051,Umyambwa,,0.37059610857,0.00597117494
13,Singida,04,Singida Urban,061,Mungu maji,,0.20662242985,0.00204014958
13,Singida,04,Singida Urban,071,Unyamikumbi,,0.45705961539,0.00864841326
13,Singida,04,Singida Urban,081,Mtamaa,,0.35169302060,0.00699553682
13,Singida,04,Singida Urban,092,Kindai,,0.12773316783,0.00060097720
13,Singida,04,Singida Urban,102,Ipembe,,0.02838634441,0.00003648201
13,Singida,04,Singida Urban,112,Utemini,,0.13527739347,0.00062363144
13,Singida,04,Singida Urban,121,Mwankoko,,0.60899659986,0.01098632493
13,Singida,04,Singida Urban,131,Mandewa,,0.34222532707,0.00545980927
13,Singida,04,Singida Urban,142,Minga,,0.08893616612,0.00042037831
13,Singida,04,Singida Urban,152,Misuna,,0.14332019083,0.00080821060
13,Singida,04,Singida Urban,161,Uhamaka,,0.37301159626,0.00611750597
13,Singida,05,Ikungi,013,Puma,,0.30894882501,0.00534032385
13,Singida,05,Ikungi,021,Kituntu,,0.51243327747,0.00845732105
13,Singida,05,Ikungi,033,Mungaa,,0.55625704318,0.01290826394
13,Singida,05,Ikungi,041,Siuyu,,0.40794311095,0.00646795486
13,Singida,05,Ikungi,051,Kikio,,0.66948887320,0.01894818722
13,Singida,05,Ikungi,061,Lighwa,,0.39384255626,0.00902943376
13,Singida,05,Ikungi,071,Misughaa,,0.86762088019,0.01541872219
13,Singida,05,Ikungi,081,Ntuntu,,0.62316161231,0.01537149326
13,Singida,05,Ikungi,091,Dung'unyi,,0.41478786524,0.00890148644
13,Singida,05,Ikungi,101,Mang'onyi,,0.77450223051,0.02893277502
13,Singida,05,Ikungi,111,Mkiwa,,0.95003260746,0.04055052143
13,Singida,05,Ikungi,121,Issuna,,1.15261204949,0.07028690204
13,Singida,05,Ikungi,131,Unyahati,,0.65556848916,0.01937979956
13,Singida,05,Ikungi,143,Ikungi,,0.62339500088,0.01355486254
13,Singida,05,Ikungi,151,Iglansoni,,1.51128267575,0.09152705170
13,Singida,05,Ikungi,161,Iseke,,0.57700371640,0.01074084838
13,Singida,05,Ikungi,171,Ihanja,,0.70371075612,0.01868646605
13,Singida,05,Ikungi,181,Minyughe,,1.07526856032,0.04665758397
13,Singida,05,Ikungi,191,Muhintiri,,0.68875961603,0.02052933574
13,Singida,05,Ikungi,201,Iyumbu,,1.46344845890,0.05107715730
13,Singida,05,Ikungi,211,Mgungira,,0.86564287410,0.03972053645
13,Singida,05,Ikungi,221,Mwaru,,1.05580023551,0.04040127059
13,Singida,05,Ikungi,231,Ighombwe,,1.23373731193,0.08942353039
13,Singida,05,Ikungi,241,Mtunduru,,0.69979386675,0.02361577502
13,Singida,05,Ikungi,251,Sepuka,,0.45334177952,0.01061902923
13,Singida,05,Ikungi,261,Irisya,,0.32876885779,0.00613438499
13,Singida,06,Mkalama,011,Mpambala,,0.68838713350,0.01848170290
13,Singida,06,Mkalama,021,Mwangeza,,1.46876472989,0.06401051176
13,Singida,06,Mkalama,031,Mwanga,,0.66473042194,0.02079405831
13,Singida,06,Mkalama,041,Nkinto,,0.48030524743,0.01219437764
13,Singida,06,Mkalama,053,Ibaga,,0.69674358866,0.01848007595
13,Singida,06,Mkalama,061,Gumanga,,0.73697608115,0.02193977367
13,Singida,06,Mkalama,071,Msingi,,0.49092462331,0.01139401498
13,Singida,06,Mkalama,081,Nduguti,,0.49567666294,0.00780509978
13,Singida,06,Mkalama,091,Ilunda,,0.61999409375,0.01728864557
13,Singida,06,Mkalama,101,Kinyangiri,,0.77240608607,0.01850092950
13,Singida,06,Mkalama,113,Iguguno,,0.66307507786,0.01743000290
13,Singida,06,Mkalama,121,Miganga,,0.42638920221,0.00869153560
13,Singida,06,Mkalama,131,Matongo,,0.38719476360,0.00944221951
13,Singida,06,Mkalama,141,Kikhonda,,0.46192192903,0.00775387936
14,Tabora,01,Nzega,011,Puge,,0.53817670225,0.01277346487
14,Tabora,01,Nzega,021,Nkiniziwa,,0.78967986070,0.02729572684
14,Tabora,01,Nzega,031,Budushi,,0.45726608040,0.01139296946
14,Tabora,01,Nzega,041,Mwakashanhala,,1.21699929429,0.05518018298
14,Tabora,01,Nzega,051,Tongi,,0.72841151067,0.02608479002
14,Tabora,01,Nzega,061,Mizibaziba,,0.74257974646,0.01930355858
14,Tabora,01,Nzega,071,Milambo Itobo,,0.74328845855,0.01953440326
14,Tabora,01,Nzega,081,Magengati,,0.64496127718,0.01177283111
14,Tabora,01,Nzega,091,Ndala,,0.70804177398,0.01517901150
14,Tabora,01,Nzega,102,Nzega Mjini,,0.19118754716,0.00151166230
14,Tabora,01,Nzega,111,Wela,,0.43521070074,0.00814430031
14,Tabora,01,Nzega,121,Mbogwe,,0.37536228678,0.00519106495
14,Tabora,01,Nzega,131,Miguwa,,0.65963249773,0.01732884263
14,Tabora,01,Nzega,141,Itilo,,0.66279752230,0.01388900233
14,Tabora,01,Nzega,151,Muhugi,,0.69695777209,0.02676191442
14,Tabora,01,Nzega,161,Utwigu,,1.02265535846,0.02986700803
14,Tabora,01,Nzega,171,Ijanija,,0.49613467597,0.00879030312
14,Tabora,01,Nzega,181,Nzegandogo,,0.50186103338,0.00958386154
14,Tabora,01,Nzega,191,Lusu,,0.74622745834,0.02358214855
14,Tabora,01,Nzega,201,Nata,,0.49783654610,0.00955918475
14,Tabora,01,Nzega,211,Isanzu,,0.58605284581,0.01460867673
14,Tabora,01,Nzega,221,Itobo,,0.43137905423,0.00748420482
14,Tabora,01,Nzega,231,Mwangoye,,0.53831012401,0.01165818251
14,Tabora,01,Nzega,241,Sigili,,0.52899855888,0.00974254237
14,Tabora,01,Nzega,251,Mwamala,,0.68678957645,0.01670589098
14,Tabora,01,Nzega,261,Igusule,,0.79058688648,0.02627610992
14,Tabora,01,Nzega,271,Shigamba,,0.29059879549,0.00509706389
14,Tabora,01,Nzega,281,Kasela,,0.49346969188,0.00811532131
14,Tabora,01,Nzega,291,Karitu,,0.46344979056,0.00788623336
14,Tabora,01,Nzega,303,Bukene,,0.19105666922,0.00214291553
14,Tabora,01,Nzega,311,Mogwa,,0.76568477523,0.02229792991
14,Tabora,01,Nzega,321,Mambali,,1.46138931546,0.07289179502
14,Tabora,01,Nzega,331,Kahamanhalanga,,0.63100959120,0.01906162823
14,Tabora,01,Nzega,341,Uduka,,0.33039158341,0.00438892320
14,Tabora,01,Nzega,351,Semembela,,0.97031926129,0.03541623237
14,Tabora,01,Nzega,361,Isagenhe,,0.70359859581,0.01462725231
14,Tabora,01,Nzega,371,Ikindwa,,0.44289075656,0.00960817630
14,Tabora,02,Igunga,013,Igunga,,0.96392504500,0.02922414421
14,Tabora,02,Igunga,021,Itumba,,1.05400523026,0.05191264678
14,Tabora,02,Igunga,031,Bukoko,,0.84559938881,0.02235179904
14,Tabora,02,Igunga,041,Isakamaliwa,,0.61106330924,0.01882468103
14,Tabora,02,Igunga,051,Nyandekwa,,0.38629742335,0.00862591110
14,Tabora,02,Igunga,061,Nanga,,0.83062476041,0.02142134811
14,Tabora,02,Igunga,071,Nguvumoja,,0.73082022554,0.02116707107
14,Tabora,02,Igunga,081,Mbutu,,0.91835655419,0.03314384560
14,Tabora,02,Igunga,091,Kining'inila,,0.68561141783,0.01724482767
14,Tabora,02,Igunga,103,Igurubi,,1.00257879220,0.02267690540
14,Tabora,02,Igunga,111,Mwamashimba,,0.62041908873,0.01834786956
14,Tabora,02,Igunga,121,Kinungu,,0.69592368833,0.02037025611
14,Tabora,02,Igunga,131,Ntobo,,0.59590311281,0.01572923404
14,Tabora,02,Igunga,141,Itunduru,,0.82048032902,0.01776309837
14,Tabora,02,Igunga,151,Mwamashiga,,0.56517570727,0.01539930131
14,Tabora,02,Igunga,163,Choma,,0.74535092388,0.01509251465
14,Tabora,02,Igunga,171,Mwashiku,,0.60061333121,0.01771223839
14,Tabora,02,Igunga,181,Ziba,,0.59697424101,0.01764161226
14,Tabora,02,Igunga,191,Ndembezi,,0.54000352004,0.01098748011
14,Tabora,02,Igunga,201,Nkinga,,0.84588832676,0.02049662010
14,Tabora,02,Igunga,211,Ngulu,,0.55232933338,0.01038851743
14,Tabora,02,Igunga,221,Simbo,,0.92015657659,0.02613755576
14,Tabora,02,Igunga,231,Igowero,,1.50180498465,0.07053822765
14,Tabora,02,Igunga,241,Mwisi,,0.66134832449,0.01362400065
14,Tabora,02,Igunga,251,Chabutwa,,0.39494591069,0.00849394164
14,Tabora,02,Igunga,261,Sungwizi,,0.82476111939,0.03022382740
14,Tabora,03,Uyui,011,Lutende,,1.35803036154,0.07086401174
14,Tabora,03,Uyui,021,Kizengi,,1.42657318172,0.08430487944
14,Tabora,03,Uyui,031,Goweko,,0.70413738491,0.02368875471
14,Tabora,03,Uyui,041,Igalula,,1.09367528299,0.04521667248
14,Tabora,03,Uyui,053,Ilolanguru,,1.22336971871,0.03312291484
14,Tabora,03,Uyui,063,Mabama,,1.31156656522,0.03993712892
14,Tabora,03,Uyui,071,Ndono,,0.68715778605,0.01910549407
14,Tabora,03,Uyui,081,Ufuluma,,0.83684960119,0.03625864037
14,Tabora,03,Uyui,091,Usagari,,0.50976690427,0.01186870404
14,Tabora,03,Uyui,101,Ibiri,,0.93162255386,0.03973198809
14,Tabora,03,Uyui,111,Bukumbi,,1.05599012835,0.04268675713
14,Tabora,03,Uyui,121,Ikongolo,,0.76394075349,0.01292977899
14,Tabora,03,Uyui,131,Upuge,,0.63425752220,0.01111311137
14,Tabora,03,Uyui,141,Magiri,,0.89350419483,0.01992740339
14,Tabora,03,Uyui,151,Isikizya,,0.47700762910,0.01171020752
14,Tabora,03,Uyui,161,Shitage,,0.72199138836,0.01752356392
14,Tabora,03,Uyui,171,Loya,,1.62112721568,0.09948114053
14,Tabora,03,Uyui,181,Miswaki,,1.08797967931,0.03979540265
14,Tabora,03,Uyui,191,Tura,,1.72079253338,0.14009408648
14,Tabora,03,Uyui,201,Nsololo,,0.55609317230,0.01956986177
14,Tabora,03,Uyui,211,Kigwa,,1.11784820759,0.04361786164
14,Tabora,03,Uyui,221,Miyenze,,1.38268320713,0.07651897583
14,Tabora,03,Uyui,231,Nsimbo,,0.84412778857,0.01588750954
14,Tabora,03,Uyui,241,Ibelamilundi,,0.58324511898,0.02103589267
14,Tabora,04,Urambo,011,Kapilula,,0.26618805391,0.00322860864
14,Tabora,04,Urambo,023,Urambo,,0.31505737359,0.00453248881
14,Tabora,04,Urambo,031,Vumilia,,0.44819236603,0.00944048508
14,Tabora,04,Urambo,041,Muungano,,0.64275236585,0.01556411151
14,Tabora,04,Urambo,051,Songambele,,0.83833525942,0.02103152558
14,Tabora,04,Urambo,061,Uyogo,,0.97566060356,0.03544740254
14,Tabora,04,Urambo,071,Kiloleni,,0.55214134342,0.00953792510
14,Tabora,04,Urambo,081,Ussoke,,0.46373676615,0.00869695506
14,Tabora,04,Urambo,091,Uyumbu,,1.28923946713,0.06843676672
14,Tabora,04,Urambo,101,Ugalla,,1.19831144411,0.05101919966
14,Tabora,04,Urambo,111,Usisya,,0.64672061877,0.01379374251
14,Tabora,04,Urambo,121,Utundu,,0.29936346297,0.00514452622
14,Tabora,04,Urambo,131,Kasisi,,1.37692326601,0.01651170124
14,Tabora,04,Urambo,141,Imalamakoye,,0.21691133184,0.00248324259
14,Tabora,04,Urambo,151,Nsenda,,1.52717379070,0.08875731719
14,Tabora,04,Urambo,161,Ukondamoyo,,1.68531869084,0.08818357273
14,Tabora,05,Sikonge,011,Tutuo,,0.84712662208,0.02113634229
14,Tabora,05,Sikonge,021,Chabutwa,,1.94339641479,0.07032754689
14,Tabora,05,Sikonge,031,Kaloleli,,2.64017287261,0.10538679133
14,Tabora,05,Sikonge,041,Kipanga,,2.79527449355,0.14331594189
14,Tabora,05,Sikonge,053,Sikonge,,1.33822668098,0.05117489051
14,Tabora,05,Sikonge,071,Kitunda,,4.24011899609,0.63613379138
14,Tabora,05,Sikonge,081,Kiloli,,2.33687780974,0.17628143799
14,Tabora,05,Sikonge,091,Kipili,,2.52271381608,0.20812390005
14,Tabora,05,Sikonge,101,Pangale,,0.79701302947,0.02097091091
14,Tabora,05,Sikonge,111,Ipole,,1.57916535196,0.03467318998
14,Tabora,05,Sikonge,121,Ngoywa,,2.64946595909,0.24125008234
14,Tabora,05,Sikonge,131,Kisanga,,2.51863825612,0.13268259105
14,Tabora,05,Sikonge,141,Misheni,,1.33985743105,0.01425518753
14,Tabora,05,Sikonge,151,Mole,,0.57773833411,0.01886722362
14,Tabora,05,Sikonge,161,Mpombwe,,0.44463502210,0.01056218960
14,Tabora,05,Sikonge,171,Usunga,,2.58564721525,0.14458602048
14,Tabora,06,Tabora Urban,012,Kanyenye,,0.05096214422,0.00013356430
14,Tabora,06,Tabora Urban,022,Gongoni,,0.04232586141,0.00007539786
14,Tabora,06,Tabora Urban,032,Mbugani,,0.11905239848,0.00057062743
14,Tabora,06,Tabora Urban,042,Chemchem,,0.14052978480,0.00062384396
14,Tabora,06,Tabora Urban,052,Tambukareli,,0.11474286174,0.00030711461
14,Tabora,06,Tabora Urban,062,Kiloleni,,0.11334376598,0.00036878814
14,Tabora,06,Tabora Urban,072,Mtendeni,,0.21062449360,0.00223025509
14,Tabora,06,Tabora Urban,082,Isevya,,0.06685758387,0.00023704205
14,Tabora,06,Tabora Urban,092,Ipuli,,0.15217214317,0.00139232719
14,Tabora,06,Tabora Urban,102,Cheyo,,0.20724972539,0.00105542309
14,Tabora,06,Tabora Urban,112,Kitete,,0.20278940362,0.00089303647
14,Tabora,06,Tabora Urban,122,Ng`ambo,,0.11144008333,0.00059429355
14,Tabora,06,Tabora Urban,132,Malolo,,0.24409980272,0.00234940178
14,Tabora,06,Tabora Urban,141,Kakola,,0.29061303227,0.00523105508
14,Tabora,06,Tabora Urban,151,Uyui,,0.42218008448,0.00852248936
14,Tabora,06,Tabora Urban,161,Itonjanda,,0.28710643514,0.00421575757
14,Tabora,06,Tabora Urban,171,Ndevelwa,,0.70051242314,0.01703309991
14,Tabora,06,Tabora Urban,181,Itetemia,,0.30703703836,0.00521305933
14,Tabora,06,Tabora Urban,191,Tumbi,,0.53229319143,0.00813579216
14,Tabora,06,Tabora Urban,201,Kalunde,,0.66421203136,0.01032538505
14,Tabora,06,Tabora Urban,211,Misha,,0.46681932753,0.01147199722
14,Tabora,06,Tabora Urban,221,Kabila,,0.45499848020,0.01007627200
14,Tabora,06,Tabora Urban,231,Ikomwa,,0.45189574372,0.00814587803
14,Tabora,06,Tabora Urban,241,Ifucha,,0.41153902880,0.00663083132
14,Tabora,06,Tabora Urban,251,Ntalikwa,,0.57090145980,0.01328546442
14,Tabora,07,Kaliua,011,Ukumbi Siganga,,2.48301281063,0.24562069200
14,Tabora,07,Kaliua,021,Zugimlole,,2.07560606433,0.16593060793
14,Tabora,07,Kaliua,031,Ushokola,,0.58554847044,0.02142273122
14,Tabora,07,Kaliua,041,Ugunga,,0.63023957050,0.02178238866
14,Tabora,07,Kaliua,053,Kaliua,,0.65299878791,0.01992387952
14,Tabora,07,Kaliua,061,Usinge,,1.70521865310,0.09892004730
14,Tabora,07,Kaliua,071,Igagala,,1.17012027271,0.08023962363
14,Tabora,07,Kaliua,081,Kamsekwa,,0.73268221482,0.02655247677
14,Tabora,07,Kaliua,091,Kazaroho,,0.72466336637,0.02100899364
14,Tabora,07,Kaliua,101,Igwisi,,1.52516863412,0.07168474572
14,Tabora,07,Kaliua,111,Uyowa,,0.86241067493,0.02687307790
14,Tabora,07,Kaliua,121,Silambo,,2.68824518665,0.24922944636
14,Tabora,07,Kaliua,131,Kashishi,,0.68388438680,0.01837615180
14,Tabora,07,Kaliua,141,Sasu,,1.17646527908,0.03603008824
14,Tabora,07,Kaliua,151,Seleli,,0.73759214805,0.02125666529
14,Tabora,07,Kaliua,161,Ichemba,,1.04209236253,0.04560190784
14,Tabora,07,Kaliua,171,Mwongozo,,0.49786730847,0.01190699040
14,Tabora,07,Kaliua,181,Kanoge,,0.43524502044,0.00761603476
14,Tabora,07,Kaliua,191,Kanindo,,0.67938519068,0.02079653388
14,Tabora,07,Kaliua,201,Milambo,,0.95050203115,0.01920405628
14,Tabora,07,Kaliua,211,Igombe Mkulu,,0.70231608651,0.02052265463
15,Rukwa,01,Kalambo,011,Kasanga,Kasanga,1.14375379738,0.02103786295
15,Rukwa,01,Kalambo,021,Mkowe,Matai,1.12626091707,0.04531264013
15,Rukwa,01,Kalambo,031,Msanzi,Matai,0.87386784335,0.03397017237
15,Rukwa,01,Kalambo,043,Matai,Matai,0.59835167529,0.01237337281
15,Rukwa,01,Kalambo,051,Sopa,Matai,1.06649490803,0.03707865854
15,Rukwa,01,Kalambo,061,Mwazye,Mwimbi,0.44875289710,0.01136516036
15,Rukwa,01,Kalambo,071,Katazi,Mwimbi,0.97000079134,0.03830656541
15,Rukwa,01,Kalambo,081,Mwimbi,Mwimbi,0.78212866741,0.02491675684
15,Rukwa,01,Kalambo,091,Mabwekenya,Mwimbi,0.77065600469,0.02587190360
15,Rukwa,01,Kalambo,101,Mwembenkoswe,Mwimbi,0.78798598453,0.02850156079
15,Rukwa,01,Kalambo,111,Legeza Mwendo,Mwimbi,0.92499271040,0.02356457645
15,Rukwa,01,Kalambo,121,Ulumi,Mwimbi,0.62797656016,0.01821942184
15,Rukwa,01,Kalambo,131,Mnamba,Mwimbi,0.49871502073,0.01470818461
15,Rukwa,01,Kalambo,141,Katete,Matai,0.82278885702,0.02926256079
15,Rukwa,01,Kalambo,151,Kisumba,Kasanga,1.21172200503,0.05789919530
15,Rukwa,01,Kalambo,161,Mkali,Matai,0.61096882477,0.01598904641
15,Rukwa,01,Kalambo,171,Kilesha,Mwimbi,0.73444362727,0.01901665666
15,Rukwa,02,Sumbawanga Rural,011,Mfinga,Mtowisa,0.68103466349,0.01553082240
15,Rukwa,02,Sumbawanga Rural,151,Laela,Laela,0.87075480897,0.03233587388
15,Rukwa,02,Sumbawanga Rural,023,Muze,Mtowisa,0.78512426863,0.02721413597
15,Rukwa,02,Sumbawanga Rural,033,Mtowisa,Mtowisa,0.78951987281,0.03419158853
15,Rukwa,02,Sumbawanga Rural,041,Milepa,Mtowisa,0.86303192408,0.02753693997
15,Rukwa,02,Sumbawanga Rural,051,Sandulula,Mpui,0.68731513167,0.02196226202
15,Rukwa,02,Sumbawanga Rural,061,Kaengesa,Mpui,0.77972914000,0.03257882168
15,Rukwa,02,Sumbawanga Rural,071,Mpui,Mpui,0.66919600728,0.01708700622
15,Rukwa,02,Sumbawanga Rural,081,Msanda Muungano,Mpui,0.66260231454,0.01506966659
15,Rukwa,02,Sumbawanga Rural,091,Ilemba,Kipeta,0.58610541139,0.01879645570
15,Rukwa,02,Sumbawanga Rural,101,Kipeta,Kipeta,1.82204883226,0.06430015945
15,Rukwa,02,Sumbawanga Rural,111,Kaoze,Kipeta,1.25007308350,0.03841340466
15,Rukwa,02,Sumbawanga Rural,121,Miangalua,Laela,0.85339299594,0.02906081177
15,Rukwa,02,Sumbawanga Rural,131,Kalambanzite,Mpui,0.64554144645,0.02727727624
15,Rukwa,02,Sumbawanga Rural,141,Lusaka,Laela,0.92312899407,0.02130390400
15,Rukwa,03,Nkasi,013,Korongwe,Kirando,1.00717245554,0.03926800127
15,Rukwa,03,Nkasi,021,Mtenga,Chala,1.99284617215,0.13220567388
15,Rukwa,03,Nkasi,031,Mkwamba,Chala,1.23958547017,0.04601133642
15,Rukwa,03,Nkasi,043,Chala,Chala,0.57085389476,0.01714695942
15,Rukwa,03,Nkasi,051,Kipande,Kate,0.74987725199,0.02616730716
15,Rukwa,03,Nkasi,061,Isale,Namanyere,1.19440357015,0.04714959310
15,Rukwa,03,Nkasi,071,Kate,Kate,1.23143309359,0.05681605390
15,Rukwa,03,Nkasi,081,Sintali,Kate,1.20135516847,0.06038006187
15,Rukwa,03,Nkasi,091,Kala,Wampembe,1.15883227470,0.03431869329
15,Rukwa,03,Nkasi,101,Wampembe,Wampembe,1.21392731764,0.05732686001
15,Rukwa,03,Nkasi,111,Ninde,Wampembe,1.38115664700,0.05813370911
15,Rukwa,03,Nkasi,123,Kirando,Kirando,0.84808776281,0.02814481127
15,Rukwa,03,Nkasi,133,Kabwe,Kirando,1.16403452699,0.06693273093
15,Rukwa,03,Nkasi,141,Kipili,Kirando,1.14680963785,0.02618876355
15,Rukwa,03,Nkasi,151,Nkandasi,Chala,0.89358232340,0.03031449175
15,Rukwa,03,Nkasi,162,Namanyere,Namanyere,0.63678539037,0.01616525665
15,Rukwa,03,Nkasi,172,Nkomolo,Namanyere,1.14010872531,0.06227105323
15,Rukwa,04,Sumbawanga Urban,012,Malangali,Lwiche,0.23130479450,0.00282751416
15,Rukwa,04,Sumbawanga Urban,022,Mazwi,Lwiche,0.05702984302,0.00015238410
15,Rukwa,04,Sumbawanga Urban,032,Izia,Lwiche,0.14485024924,0.00036628276
15,Rukwa,04,Sumbawanga Urban,042,Katandala,Lwiche,0.07798423829,0.00029006405
15,Rukwa,04,Sumbawanga Urban,052,Old Sumbawanga,Lwiche,0.28525806917,0.00221088735
15,Rukwa,04,Sumbawanga Urban,062,Kizwite,Lwiche,0.17285668130,0.00126951849
15,Rukwa,04,Sumbawanga Urban,071,Ntendo,Itwelele,0.58651137639,0.01351934146
15,Rukwa,04,Sumbawanga Urban,081,Senga,Itwelele,0.60053994900,0.01597299957
15,Rukwa,04,Sumbawanga Urban,091,Mollo,Itwelele,0.76999170080,0.01669771784
15,Rukwa,04,Sumbawanga Urban,101,Pito,Itwelele,0.57650329395,0.01676357047
15,Rukwa,04,Sumbawanga Urban,111,Milanzi,Itwelele,0.42187744091,0.00673423870
15,Rukwa,04,Sumbawanga Urban,121,Matanga,Itwelele,0.48563156196,0.01174999157
15,Rukwa,04,Sumbawanga Urban,131,Kasense,Itwelele,0.50174392882,0.01077985759
15,Rukwa,04,Sumbawanga Urban,142,Majengo,Lwiche,0.54536054615,0.01040086698
15,Rukwa,04,Sumbawanga Urban,152,Chanji,Lwiche,0.31721388458,0.00293934237
16,Kigoma,01,Kibondo,011,Misezero,Kibondo Mjini,0.60971038561,0.01312664241
16,Kigoma,01,Kibondo,021,Bitare,Kibondo Mjini,0.36531370281,0.00403204714
16,Kigoma,01,Kibondo,033,Kibondo,Kibondo Mjini,0.51161924134,0.01165321015
16,Kigoma,01,Kibondo,041,Murungu,Kibondo Mjini,0.75774357418,0.02899804858
16,Kigoma,01,Kibondo,051,Busagara,Kifura,6.39559993421,0.92825327026
16,Kigoma,01,Kibondo,061,Rugongwe,Kifura,0.95544757920,0.02235656440
16,Kigoma,01,Kibondo,071,Busunzu,Kifura,0.60718156712,0.01610524892
16,Kigoma,01,Kibondo,081,Kumsenga,Mabamba,0.64619122180,0.01557883468
16,Kigoma,01,Kibondo,091,Kizazi,Mabamba,0.54025400281,0.01113639730
16,Kigoma,01,Kibondo,103,Mabamba,Mabamba,0.58344370686,0.00779371955
16,Kigoma,01,Kibondo,111,Bunyambo,Kibondo Mjini,0.51056378192,0.00941835158
16,Kigoma,01,Kibondo,121,Itaba,Mabamba,0.44942436562,0.01111317715
16,Kigoma,01,Kibondo,131,Kitahana,Kibondo Mjini,0.72134848926,0.01241221106
16,Kigoma,02,Kasulu,011,Kitanga,Makere,0.95901538036,0.02734081820
16,Kigoma,02,Kasulu,021,Heru Shingo,Makere,1.30552861897,0.06384762778
16,Kigoma,02,Kasulu,031,Nyamidaho,Makere,1.39786221039,0.07234949876
16,Kigoma,02,Kasulu,041,Kitagata,Makere,1.31237391695,0.03702682529
16,Kigoma,02,Kasulu,051,Nyachenda,Buhoro,0.72638796913,0.01599714695
16,Kigoma,02,Kasulu,061,Buhoro,Buhoro,0.67458113367,0.02048000160
16,Kigoma,02,Kasulu,071,Nyamnyusi,Buhoro,0.62943752701,0.01267207812
16,Kigoma,02,Kasulu,081,Nyakitonto,Buhoro,0.64286366476,0.01851423967
16,Kigoma,02,Kasulu,091,Kagerankanda,Makere,2.93637874194,0.17566701142
16,Kigoma,02,Kasulu,101,Kurugongo,Heru Chini,0.90818723681,0.02943187733
16,Kigoma,02,Kasulu,111,Rungwe Mpya,Heru Chini,1.01497773381,0.03641371363
16,Kigoma,02,Kasulu,121,Asante Nyerere,Heru Chini,0.43784968272,0.00791953954
16,Kigoma,02,Kasulu,131,Titye,Heru Chini,0.39057319650,0.00512406893
16,Kigoma,02,Kasulu,141,Shunguliba,Heru Chini,0.55692688831,0.00891479483
16,Kigoma,02,Kasulu,151,Muzye,Buyonga,0.27002904217,0.00378655668
16,Kigoma,02,Kasulu,161,Bugaga,Buyonga,0.35605680360,0.00593211630
16,Kigoma,02,Kasulu,171,Kigembe,Buyonga,0.83656957966,0.01569095344
16,Kigoma,02,Kasulu,183,Rusesa,Buyonga,0.72412223788,0.01815559767
16,Kigoma,02,Kasulu,191,Kwaga,Buyonga,0.47074365939,0.01105009841
16,Kigoma,03,Kigoma Rural,011,Kagunga,Kalinzi,0.33865998913,0.00532847362
16,Kigoma,03,Kigoma Rural,021,Mkigo,Kalinzi,0.44794926097,0.00646847309
16,Kigoma,03,Kigoma Rural,031,Mwamgongo,Kalinzi,0.37994831998,0.00709893888
16,Kigoma,03,Kigoma Rural,041,Kalinzi,Kalinzi,0.48136395079,0.00826985653
16,Kigoma,03,Kigoma Rural,051,Bitale,Mahembe,0.33594803310,0.00393275654
16,Kigoma,03,Kigoma Rural,061,Mkongoro,Mahembe,0.40136033822,0.00634602592
16,Kigoma,03,Kigoma Rural,071,Mahembe,Mahembe,0.63766031851,0.01123748081
16,Kigoma,03,Kigoma Rural,081,Matendo,Mahembe,0.71921987098,0.01430456380
16,Kigoma,03,Kigoma Rural,091,Mungonya,Mwandiga,0.27266301021,0.00327784939
16,Kigoma,03,Kigoma Rural,101,Kagongo,Mwandiga,0.57105614795,0.00930266283
16,Kigoma,03,Kigoma Rural,113,Mwandiga,Mwandiga,0.30491880982,0.00330919570
16,Kigoma,04,Kigoma Municipal-Ujiji,012,Gungu,Kigoma Kaskazini,0.08836585335,0.00038700826
16,Kigoma,04,Kigoma Municipal-Ujiji,022,Kibirizi,Kigoma Kaskazini,0.15683604354,0.00102215188
16,Kigoma,04,Kigoma Municipal-Ujiji,032,Buhanda,Kigoma Kusini,0.08767473743,0.00045636514
16,Kigoma,04,Kigoma Municipal-Ujiji,042,Businde,Kigoma Kusini,0.10494607926,0.00064045516
16,Kigoma,04,Kigoma Municipal-Ujiji,052,Machinjioni,Kigoma Kusini,0.04638296676,0.00009456050
16,Kigoma,04,Kigoma Municipal-Ujiji,062,Kagera,Kigoma Kusini,0.20030185337,0.00198176666
16,Kigoma,04,Kigoma Municipal-Ujiji,072,Kasimbu,Kigoma Kusini,0.09078119588,0.00015917973
16,Kigoma,04,Kigoma Municipal-Ujiji,082,Rubuga,Kigoma Kusini,0.05339154271,0.00010179692
16,Kigoma,04,Kigoma Municipal-Ujiji,092,Kasingirima,Kigoma Kusini,0.01902949747,0.00001627829
