"city","latitude","stAddress1","stationName","landMark","lastCommunicationTime","id","availableDocks","totalDocks","altitude","stAddress2","longitude","statusValue","testStation","location","postalCode","statusKey","availableBikes"
"",40.6900815,"Marcy Ave & Lafayette Ave","Marcy Ave & Lafayette Ave","","2015-12-11 11:52:01 AM",3053,22,23,"","",-73.947915,"In Service",False,"","",1,1
"",40.6894932,"Greene Ave & Throop Ave","Greene Ave & Throop Ave","","2015-12-11 11:53:05 AM",3054,19,19,"","",-73.942061,"In Service",False,"","",1,0
"",40.6883337,"Greene Ave & Nostrand Ave","Greene Ave & Nostrand Ave","","2015-12-11 11:53:33 AM",3055,22,23,"","",-73.950916,"In Service",False,"","",1,1
"",40.69072549,"Kosciuszko St & Nostrand Ave","Kosciuszko St & Nostrand Ave","","2015-12-11 11:54:25 AM",3056,20,23,"","",-73.95133465,"In Service",False,"","",1,3
"",40.69128258,"Kosciuszko St & Tompkins Ave","Kosciuszko St & Tompkins Ave","","2015-12-11 11:53:49 AM",3057,14,18,"","",-73.9452416,"In Service",False,"","",1,3
"",40.69237074,"Lewis Ave & Kosciuszko St","Lewis Ave & Kosciuszko St","","2015-12-11 11:52:31 AM",3058,18,24,"","",-73.93705428,"In Service",False,"","",1,5
"",40.6933982,"Pulaski St & Marcus Garvey Blvd","Pulaski St & Marcus Garvey Blvd","","2015-12-11 11:53:27 AM",3059,5,19,"","",-73.939877,"In Service",False,"","",1,14
"",40.69425403,"Willoughby Ave & Tompkins Ave","Willoughby Ave & Tompkins Ave","","2015-12-11 11:53:33 AM",3060,12,19,"","",-73.94626915,"In Service",False,"","",1,6
"",40.69622937,"Throop Ave & Myrtle Ave","Throop Ave & Myrtle Ave","","2015-12-11 11:54:02 AM",3061,18,21,"","",-73.94371094,"In Service",False,"","",1,3
"",40.69539817,"Myrtle Ave & Marcy Ave","Myrtle Ave & Marcy Ave","","2015-12-11 11:53:44 AM",3062,11,23,"","",-73.94954908,"In Service",False,"","",1,12
"",40.69527008,"Nostrand Ave & Myrtle Ave","Nostrand Ave & Myrtle Ave","","2015-12-11 11:53:17 AM",3063,16,20,"","",-73.95238108,"In Service",False,"","",1,4
"",40.69681963,"Myrtle Ave & Lewis Ave","Myrtle Ave & Lewis Ave","","2015-12-11 11:53:19 AM",3064,11,23,"","",-73.93756926,"In Service",False,"","",1,12
"",40.70029511,"Union Ave & Wallabout St","Union Ave & Wallabout St","","2015-12-11 11:52:37 AM",3065,7,27,"","",-73.95032283,"In Service",False,"","",1,20
"",40.69957608,"Tompkins Ave & Hopkins St","Tompkins Ave & Hopkins St","","2015-12-11 11:53:36 AM",3066,12,19,"","",-73.94708417,"In Service",False,"","",1,7
"",40.7016657,"Broadway & Whipple St","Broadway & Whipple St","","2015-12-11 11:51:19 AM",3067,27,27,"","",-73.9437303,"In Service",False,"","",1,0
"",40.7031724,"Humboldt St & Varet St","Humboldt St & Varet St","","2015-12-11 11:53:12 AM",3068,14,24,"","",-73.940636,"In Service",False,"","",1,10
"",40.70411791,"Lorimer St & Broadway","Lorimer St & Broadway","","2015-12-11 11:51:46 AM",3069,15,25,"","",-73.94818595,"In Service",False,"","",1,10
"",40.70510918,"McKibbin St & Manhattan Ave","McKibbin St & Manhattan Ave","","2015-12-11 11:54:21 AM",3070,23,23,"","",-73.94407279,"In Service",False,"","",1,0
"",40.70538077,"Boerum St & Broadway","Boerum St & Broadway","","2015-12-11 11:53:04 AM",3071,1,19,"","",-73.94976519,"In Service",False,"","",1,18
"",40.70583339,"Leonard St & Boerum St","Leonard St & Boerum St","","2015-12-11 11:54:00 AM",3072,14,24,"","",-73.94644578,"In Service",False,"","",1,10
"",40.70691254,"Division Ave & Hooper St","Division Ave & Hooper St","","2015-12-11 11:51:13 AM",3073,19,27,"","",-73.95441667,"In Service",False,"","",1,8
"",40.70767788,"Montrose Ave & Bushwick Ave","Montrose Ave & Bushwick Ave","","2015-12-11 11:53:50 AM",3074,18,31,"","",-73.94016171,"In Service",False,"","",1,13
"",40.70708701,"Division Ave & Marcy Ave","Division Ave & Marcy Ave","","2015-12-11 11:53:41 AM",3075,22,33,"","",-73.95796783,"In Service",False,"","",1,11
"",40.70870368,"Scholes St & Manhattan Ave","Scholes St & Manhattan Ave","","2015-12-11 11:54:08 AM",3076,20,24,"","",-73.9448625,"In Service",False,"","",1,4
"",40.70877084,"Stagg St & Union Ave","Stagg St & Union Ave","","2015-12-11 11:52:53 AM",3077,31,33,"","",-73.95095259,"In Service",False,"","",1,2
"",40.70925562,"Broadway & Roebling St","Broadway & Roebling St","","2015-12-11 11:54:28 AM",3078,20,27,"","",-73.95982218,"In Service",False,"","",1,7
"",40.71103537,"Leonard St & Grand St","Leonard St & Grand St","","2015-12-11 11:54:16 AM",3079,18,24,"","",-73.94714303,"In Service",False,"","",1,6
"",40.70934,"S 4 St & Rodney St","S 4 St & Rodney St","","2015-12-11 11:53:07 AM",3080,7,21,"","",-73.95608,"In Service",False,"","",1,14
"",40.711863,"Graham Ave & Grand St","Graham Ave & Grand St","","2015-12-11 11:51:56 AM",3081,20,23,"","",-73.944024,"In Service",False,"","",1,3
"",40.71167351,"Hope St & Union Ave","Hope St & Union Ave","","2015-12-11 11:53:33 AM",3082,22,25,"","",-73.95141312,"In Service",False,"","",1,3
"",40.71247661,"Bushwick Ave & Powers St","Bushwick Ave & Powers St","","2015-12-11 11:51:25 AM",3083,28,30,"","",-73.94100005,"In Service",False,"","",1,2
"",40.71348658,"Devoe St & Leonard St","Devoe St & Leonard St","","2015-12-11 11:52:53 AM",3084,18,19,"","",-73.94792458,"In Service",False,"","",1,0
"",40.71469,"Roebling St & N 4 St","Roebling St & N 4 St","","2015-12-11 11:54:08 AM",3085,22,25,"","",-73.95739,"In Service",False,"","",1,3
"",40.715143,"Graham Ave & Conselyea St","Graham Ave & Conselyea St","","2015-12-11 11:52:40 AM",3086,7,25,"","",-73.944507,"In Service",False,"","",1,18
"",40.71413311,"Metropolitan Ave & Meeker Ave","Metropolitan Ave & Meeker Ave","","2015-12-11 11:54:40 AM",3087,24,36,"","",-73.95234386,"In Service",False,"","",1,12
"",40.7160751,"Union Ave & Jackson St","Union Ave & Jackson St","","2015-12-11 11:53:48 AM",3088,10,22,"","",-73.952029,"In Service",False,"","",1,10
"",40.717318403856,"Leonard St & Meeker Ave","Leonard St & Meeker Ave","","2015-12-11 11:54:09 AM",3089,14,21,"","",-73.948202133179,"In Service",False,"","",1,7
"",40.71774592,"N 8 St & Driggs Ave","N 8 St & Driggs Ave","","2015-12-11 11:54:08 AM",3090,3,31,"","",-73.95600096,"In Service",False,"","",1,28
"",40.71764,"Frost St & Meeker St","Frost St & Meeker St","","2015-12-11 11:53:56 AM",3091,18,31,"","",-73.94882,"In Service",False,"","",1,13
"",40.7190095,"Berry St & N 8 St","Berry St & N 8 St","","2015-12-11 11:51:30 AM",3092,18,27,"","",-73.95852515,"In Service",False,"","",1,9
"",40.71745169,"N 6 St & Bedford Ave","N 6 St & Bedford Ave","","2015-12-11 11:51:38 AM",3093,8,28,"","",-73.95850939,"In Service",False,"","",1,20
"",40.7169811,"Graham Ave & Withers St","Graham Ave & Withers St","","2015-12-11 11:51:23 AM",3094,17,18,"","",-73.94485918,"In Service",False,"","",1,1
"",40.71929301,"Graham Ave & Herbert St","Graham Ave & Herbert St","","2015-12-11 11:52:29 AM",3095,16,23,"","",-73.94500379,"In Service",False,"","",1,7
"",40.71924,"Union Ave & N 12 St","Union Ave & N 12 St","","2015-12-11 11:52:52 AM",3096,32,39,"","",-73.95242,"In Service",False,"","",1,6
"",40.71921585,"N Henry St & Richardson St","N Henry St & Richardson St","","2015-12-11 11:52:44 AM",3097,19,19,"","",-73.9424469,"In Service",False,"","",1,0
"",40.71928,"Leonard St & Bayard St","Leonard St & Bayard St","","2015-12-11 11:53:21 AM",3098,39,43,"","",-73.94861,"In Service",False,"","",1,4
"",40.721522403393,"Leonard St & Manhattan Ave","Leonard St & Manhattan Ave","","2015-12-11 11:54:02 AM",3099,16,19,"","",-73.948982656002,"In Service",False,"","",1,3
"",40.7204,"Lorimer St & Bayard St","Lorimer St & Bayard St","","1969-12-31 07:00:00 PM",3100,0,0,"","",-73.95016,"Not In Service",False,"","",3,0
"",40.72079821,"N 12 St & Bedford Ave","N 12 St & Bedford Ave","","2015-12-11 11:52:12 AM",3101,24,27,"","",-73.95484712,"In Service",False,"","",1,2
"",40.72179134,"Driggs Ave & Lorimer St","Driggs Ave & Lorimer St","","2015-12-11 11:52:52 AM",3102,27,27,"","",-73.9504154,"In Service",False,"","",1,0
"",40.72153267,"N 11 St & Wythe Ave","N 11 St & Wythe Ave","","2015-12-11 11:54:21 AM",3103,13,27,"","",-73.95782357,"In Service",False,"","",1,14
"",40.72057658,"Kent Ave & N 7 St","Kent Ave & N 7 St","","2015-12-11 11:51:07 AM",3104,16,47,"","",-73.96150225,"In Service",False,"","",1,31
"",40.724055,"N 15 St & Wythe Ave","N 15 St & Wythe Ave","","2015-12-11 11:51:47 AM",3105,22,24,"","",-73.955736,"In Service",False,"","",1,2
"",40.72325,"Driggs Ave & N Henry St","Driggs Ave & N Henry St","","2015-12-11 11:54:42 AM",3106,18,19,"","",-73.94308,"In Service",False,"","",1,1
"",40.72311651,"Bedford Ave & Nassau Ave","Bedford Ave & Nassau Ave","","2015-12-11 11:54:15 AM",3107,36,39,"","",-73.95212324,"In Service",False,"","",1,2
"",40.72557,"Nassau Ave & Russell St","Nassau Ave & Russell St","","2015-12-11 11:52:41 AM",3108,23,24,"","",-73.94434,"In Service",False,"","",1,1
"",40.72606,"Banker St & Meserole Ave","Banker St & Meserole Ave","","2015-12-11 11:51:56 AM",3109,22,30,"","",-73.95621,"In Service",False,"","",1,8
"",40.72708584,"Meserole Ave & Manhattan Ave","Meserole Ave & Manhattan Ave","","2015-12-11 11:53:23 AM",3110,15,27,"","",-73.95299117,"In Service",False,"","",1,12
"",40.7258483,"Norman Ave & Leonard St","Norman Ave & Leonard St","","2015-12-11 11:52:39 AM",3111,25,25,"","",-73.95064893,"In Service",False,"","",1,0
"",40.72906,"Milton St & Franklin St","Milton St & Franklin St","","2015-12-11 11:54:36 AM",3112,12,33,"","",-73.95779,"In Service",False,"","",1,21
"",40.73026,"Greenpoint Ave & Manhattan Ave","Greenpoint Ave & Manhattan Ave","","2015-12-11 11:53:38 AM",3113,20,27,"","",-73.95394,"In Service",False,"","",1,6
"",40.73165141,"India St & East River","India St & East River","","2015-12-11 11:53:43 AM",3114,4,23,"","",-73.96161892,"In Service",False,"","",1,19
"",40.73232194,"India St & Manhattan Ave","India St & Manhattan Ave","","2015-12-11 11:52:04 AM",3115,28,34,"","",-73.9550858,"In Service",False,"","",1,5
"",40.73266,"Huron St & Franklin St","Huron St & Franklin St","","2015-12-11 11:53:43 AM",3116,33,35,"","",-73.95826,"In Service",False,"","",1,1
"",40.73564,"Franklin St & Dupont St","Franklin St & Dupont St","","2015-12-11 11:53:53 AM",3117,22,27,"","",-73.95866,"In Service",False,"","",1,5
"",40.73555,"McGuinness Blvd & Eagle St","McGuinness Blvd & Eagle St","","2015-12-11 11:53:52 AM",3118,17,30,"","",-73.95284,"In Service",False,"","",1,12
"",40.74232744,"Vernon Blvd & 50 Ave","Vernon Blvd & 50 Ave","","2015-12-11 11:54:42 AM",3119,14,45,"","",-73.95411749,"In Service",False,"","",1,29
"",40.74161,"Center Blvd & Borden Ave","Center Blvd & Borden Ave","","2015-12-11 11:54:19 AM",3120,9,20,"","",-73.96044,"In Service",False,"","",1,11
"",40.74524768,"Jackson Ave & 46 Rd","Jackson Ave & 46 Rd","","2015-12-11 11:51:50 AM",3121,4,27,"","",-73.94733276,"In Service",False,"","",1,22
"",40.744363287067,"48 Ave & 5 St","48 Ave & 5 St","","2015-12-11 11:53:41 AM",3122,20,31,"","",-73.955873250961,"In Service",False,"","",1,11
"",40.74469738,"31 St & Thomson Ave","31 St & Thomson Ave","","2015-12-11 11:53:05 AM",3123,19,27,"","",-73.93540375,"In Service",False,"","",1,8
"",40.74731,"46 Ave & 5 St","46 Ave & 5 St","","2015-12-11 11:51:29 AM",3124,25,27,"","",-73.95451,"In Service",False,"","",1,2
"",40.74708586,"45 Rd & 11 St","45 Rd & 11 St","","2015-12-11 11:52:38 AM",3125,3,23,"","",-73.94977234,"In Service",False,"","",1,20
"",40.74718234,"44 Dr & Jackson Ave","44 Dr & Jackson Ave","","2015-12-11 11:52:17 AM",3126,13,34,"","",-73.9432635,"In Service",False,"","",1,21
"",40.74966,"9 St & 44 Rd","9 St & 44 Rd","","2015-12-11 11:54:27 AM",3127,8,35,"","",-73.9521,"In Service",False,"","",1,27
"",40.75052534,"21 St & 43 Ave","21 St & 43 Ave","","2015-12-11 11:51:33 AM",3128,19,23,"","",-73.94594845,"In Service",False,"","",1,4
"",40.75110165,"Queens Plaza North & Crescent St","Queens Plaza North & Crescent St","","2015-12-11 11:51:40 AM",3129,20,31,"","",-73.94073717,"In Service",False,"","",1,7
"",40.76120833,"Coming soon: E 63 St & York Ave ","Coming soon: E 63 St & York Ave ","","1969-12-31 07:00:00 PM",3131,0,0,"","",-73.95748565,"Not In Service",False,"","",3,0
"",40.76350532,"E 59 St & Madison Ave","E 59 St & Madison Ave","","2015-12-11 11:53:42 AM",3132,6,35,"","",-73.97109243,"In Service",False,"","",1,29
"",40.76312584,"3 Ave & E 62 St","3 Ave & E 62 St","","2015-12-11 11:54:07 AM",3134,48,51,"","",-73.96526895,"In Service",False,"","",1,2
"",40.77112927,"E 75 St & 3 Ave","E 75 St & 3 Ave","","2015-12-11 11:52:59 AM",3135,41,41,"","",-73.95772297,"In Service",False,"","",1,0
"",40.76650452,"5 Ave & E 63 St","5 Ave & E 63 St","","2015-12-11 11:53:45 AM",3136,43,47,"","",-73.97147595,"In Service",False,"","",1,4
"",40.77282817,"5 Ave & E 73 St","5 Ave & E 73 St","","2015-12-11 11:54:06 AM",3137,25,31,"","",-73.96685276,"In Service",False,"","",1,0
"",40.774405455003,"Coming soon: E 77 St & Park Ave ","Coming soon: E 77 St & Park Ave ","","1969-12-31 07:00:00 PM",3138,0,0,"","",-73.961752653122,"Not In Service",False,"","",3,0
"",40.771182875407,"E 72 St & Park Ave","E 72 St & Park Ave","","2015-12-11 11:52:04 AM",3139,41,43,"","",-73.964094221592,"In Service",False,"","",1,1
"",40.77140426,"1 Ave & E 78 St","1 Ave & E 78 St","","2015-12-11 11:54:20 AM",3140,0,55,"","",-73.9535166,"Not In Service",False,"","",3,55
"",40.76500525,"1 Ave & E 68 St","1 Ave & E 68 St","","2015-12-11 11:54:40 AM",3141,46,59,"","",-73.95818491,"In Service",False,"","",1,8
"",40.7612274,"1 Ave & E 62 St","1 Ave & E 62 St","","2015-12-11 11:53:47 AM",3142,44,59,"","",-73.96094022,"In Service",False,"","",1,14
"",40.7768286344,"5 Ave & E 78 St","5 Ave & E 78 St","","2015-12-11 11:53:38 AM",3143,46,47,"","",-73.963887691498,"In Service",False,"","",1,0
"",40.77677702,"E 81 St & Park Ave","E 81 St & Park Ave","","2015-12-11 11:52:19 AM",3144,45,46,"","",-73.9590097,"In Service",False,"","",1,0
"",40.77862688,"E 84 St & Park Ave","E 84 St & Park Ave","","2015-12-11 11:52:09 AM",3145,54,59,"","",-73.95772073,"In Service",False,"","",1,4
"",40.77573034,"E 81 St & 3 Ave","E 81 St & 3 Ave","","2015-12-11 11:54:08 AM",3146,47,47,"","",-73.9567526,"In Service",False,"","",1,0
"",40.77801203,"E 85 St & 3 Ave","E 85 St & 3 Ave","","2015-12-11 11:54:36 AM",3147,20,23,"","",-73.95407149,"In Service",False,"","",1,2
"",40.77565541,"E 84 St & 1 Ave","E 84 St & 1 Ave","","2015-12-11 11:53:26 AM",3148,30,31,"","",-73.95068615,"In Service",False,"","",1,1
"",40.77536905,"E 85 St & York Ave","E 85 St & York Ave","","2015-12-11 11:54:30 AM",3150,52,55,"","",-73.94803392,"In Service",False,"","",1,1
"",40.7728384,"E 81 St & York Ave","E 81 St & York Ave","","2015-12-11 11:53:44 AM",3151,41,43,"","",-73.94989233,"In Service",False,"","",1,1
"",40.76873687,"Coming soon: 3 Ave & E 71 St","Coming soon: 3 Ave & E 71 St","","1969-12-31 07:00:00 PM",3152,0,0,"","",-73.96119945,"Not In Service",False,"","",3,0
"",40.768175467422,"Coming soon: E 71 St & 2 Ave","Coming soon: E 71 St & 2 Ave","","1969-12-31 07:00:00 PM",3153,0,0,"","",-73.959102630615,"Not In Service",False,"","",3,0
"",40.77314236,"E 77 St & 3 Ave","E 77 St & 3 Ave","","2015-12-11 11:53:07 AM",3154,31,31,"","",-73.95856158,"In Service",False,"","",1,0
"",40.76440023,"Lexington Ave & E 63 St","Lexington Ave & E 63 St","","2015-12-11 11:53:30 AM",3155,15,18,"","",-73.96648977,"In Service",False,"","",1,2
"",40.76663814,"E 72 St & York Ave","E 72 St & York Ave","","2015-12-11 11:54:28 AM",3156,25,39,"","",-73.95348296,"In Service",False,"","",1,13
"",40.77518615,"East End Ave & E 86 St","East End Ave & E 86 St","","2015-12-11 11:54:10 AM",3157,44,47,"","",-73.94446054,"In Service",False,"","",1,3
"",40.77163851,"W 63 St & Broadway","W 63 St & Broadway","","2015-12-11 11:54:37 AM",3158,31,31,"","",-73.98261428,"In Service",False,"","",1,0
"",40.77492513,"W 67 St & Broadway","W 67 St & Broadway","","2015-12-11 11:53:57 AM",3159,29,31,"","",-73.98266566,"In Service",False,"","",1,2
"",40.77896784,"Central Park West & W 76 St","Central Park West & W 76 St","","2015-12-11 11:51:48 AM",3160,38,39,"","",-73.97374737,"In Service",False,"","",1,1
"",40.780183972424,"W 76 St & Columbus Ave","W 76 St & Columbus Ave","","2015-12-11 11:53:34 AM",3161,58,59,"","",-73.977285325527,"In Service",False,"","",1,0
"",40.78339981,"W 78 St & Broadway","W 78 St & Broadway","","2015-12-11 11:53:55 AM",3162,39,39,"","",-73.98093133,"In Service",False,"","",1,0
"",40.7734066,"Central Park West & W 68 St","Central Park West & W 68 St","","2015-12-11 11:53:35 AM",3163,43,43,"","",-73.97782542,"In Service",False,"","",1,0
"",40.7770575,"Columbus Ave & W 72 St","Columbus Ave & W 72 St","","2015-12-11 11:53:35 AM",3164,65,67,"","",-73.97898475,"In Service",False,"","",1,0
"",40.775793766837,"Central Park West & W 72 St","Central Park West & W 72 St","","2015-12-11 11:51:45 AM",3165,51,51,"","",-73.976205736399,"In Service",False,"","",1,0
"",40.780577990103,"Riverside Dr & W 72 St","Riverside Dr & W 72 St","","2015-12-11 11:51:56 AM",3166,39,41,"","",-73.985624313354,"In Service",False,"","",1,1
"",40.779668090073,"Amsterdam Ave & W 73 St","Amsterdam Ave & W 73 St","","2015-12-11 11:52:05 AM",3167,54,55,"","",-73.980930447578,"In Service",False,"","",1,1
"",40.78472675,"Central Park West & W 85 St","Central Park West & W 85 St","","2015-12-11 11:54:42 AM",3168,30,31,"","",-73.96961715,"In Service",False,"","",1,1
"",40.78720869,"Riverside Dr & W 82 St","Riverside Dr & W 82 St","","2015-12-11 11:54:14 AM",3169,59,59,"","",-73.98128127,"In Service",False,"","",1,0
"",40.78499979,"W 84 St & Columbus Ave","W 84 St & Columbus Ave","","2015-12-11 11:53:43 AM",3170,33,35,"","",-73.97283406,"In Service",False,"","",1,0
"",40.78524672,"Amsterdam Ave & W 82 St","Amsterdam Ave & W 82 St","","2015-12-11 11:53:03 AM",3171,38,39,"","",-73.97667321,"In Service",False,"","",1,0
"",40.7785669,"W 74 St & Columbus Ave","W 74 St & Columbus Ave","","2015-12-11 11:51:20 AM",3172,26,27,"","",-73.97754961,"In Service",False,"","",1,0
"",40.777507027548,"Riverside Blvd & W 67 St","Riverside Blvd & W 67 St","","2015-12-11 11:52:30 AM",3173,58,63,"","",-73.988885879517,"In Service",False,"","",1,3
"",40.77748046,"W 70 St & Amsterdam Ave","W 70 St & Amsterdam Ave","","2015-12-11 11:52:10 AM",3175,31,31,"","",-73.98288594,"In Service",False,"","",1,0
"",40.77452835,"W 64 St & West End Ave","W 64 St & West End Ave","","2015-12-11 11:51:18 AM",3176,43,43,"","",-73.98753759,"In Service",False,"","",1,0
"",40.7867947,"W 84 St & Broadway","W 84 St & Broadway","","2015-12-11 11:54:26 AM",3177,61,63,"","",-73.977112,"In Service",False,"","",1,0
"",40.78414472,"Riverside Dr & W 78 St","Riverside Dr & W 78 St","","2015-12-11 11:51:56 AM",3178,57,59,"","",-73.98362492,"In Service",False,"","",1,1
"",40.698617,"Park Ave & Marcus Garvey Blvd","Park Ave & Marcus Garvey Blvd","","2015-12-11 11:54:15 AM",3179,14,23,"","",-73.941342,"In Service",False,"","",1,9
"",40.69878,"Brooklyn Bridge Park - Pier 2","Brooklyn Bridge Park - Pier 2","","2015-12-11 11:53:42 AM",3180,27,31,"","",-73.99712,"In Service",False,"","",1,4
"",40.7162469,"Exchange Place","Exchange Place","","2015-12-11 11:52:49 AM",3183,0,30,"","",-74.0334588,"In Service",False,"","",1,29
"",40.7141454,"Paulus Hook","Paulus Hook","","2015-12-11 11:51:13 AM",3184,6,14,"","",-74.0335519,"In Service",False,"","",1,8
"",40.7177325,"City Hall","City Hall","","2015-12-11 11:51:50 AM",3185,13,22,"","",-74.043845,"In Service",False,"","",1,8
"",40.7192789,"Grove St PATH","Grove St PATH","","2015-12-11 11:51:41 AM",3186,3,22,"","",-74.0424515,"In Service",False,"","",1,17
"",40.7211236,"Warren St","Warren St","","2015-12-11 11:51:49 AM",3187,13,22,"","",-74.03805095,"In Service",False,"","",1,9
"",40.7101087,"NJCU","NJCU","","2015-12-11 11:54:22 AM",3188,15,18,"","",-74.0858489,"In Service",False,"","",1,2
"",40.714402,"West Side Light Rail","West Side Light Rail","","2015-12-11 11:51:21 AM",3189,0,14,"","",-74.0887723,"In Service",False,"","",1,14
"",40.7108044,"Garfield Ave Light Rail","Garfield Ave Light Rail","","2015-12-11 11:52:41 AM",3190,14,18,"","",-74.0714882,"In Service",False,"","",1,3
"",40.7182113,"Union St","Union St","","2015-12-11 11:53:59 AM",3191,10,18,"","",-74.0836394,"In Service",False,"","",1,8
"",40.7112423,"Liberty Light Rail","Liberty Light Rail","","2015-12-11 11:53:16 AM",3192,19,22,"","",-74.0557013,"In Service",False,"","",1,3
"",40.7244188,"Lincoln Park","Lincoln Park","","2015-12-11 11:51:09 AM",3193,12,18,"","",-74.0780383,"In Service",False,"","",1,5
"",40.7256033,"McGinley Square","McGinley Square","","2015-12-11 11:54:10 AM",3194,14,14,"","",-74.06763,"In Service",False,"","",1,0
"",40.7309459,"Sip Ave","Sip Ave","","2015-12-11 11:52:32 AM",3195,13,34,"","",-74.0638906,"In Service",False,"","",1,21
"",40.7443187,"Riverview Park","Riverview Park","","2015-12-11 11:53:44 AM",3196,17,18,"","",-74.0439909,"In Service",False,"","",1,1
"",40.752559,"North St","North St","","2015-12-11 11:50:50 AM",3197,14,18,"","",-74.044725,"In Service",False,"","",1,4
"",40.7485362,"Heights Elevator","Heights Elevator","","2015-12-11 11:51:22 AM",3198,14,18,"","",-74.0403131,"In Service",False,"","",1,3
"",40.7287448,"Newport Pkwy","Newport Pkwy","","2015-12-11 11:52:23 AM",3199,12,14,"","",-74.0321082,"In Service",False,"","",1,2
"",40.7111305,"MLK Light Rail","MLK Light Rail","","2015-12-11 11:52:55 AM",3200,17,18,"","",-74.0788855,"In Service",False,"","",1,1
"",40.737711,"Dey St","Dey St","","2015-12-11 11:53:41 AM",3201,10,18,"","",-74.066921,"In Service",False,"","",1,7
"",40.7272235,"Newport PATH","Newport PATH","","2015-12-11 11:51:54 AM",3202,4,18,"","",-74.0337589,"In Service",False,"","",1,14
"",40.727595966,"Hamilton Park","Hamilton Park","","2015-12-11 11:54:04 AM",3203,22,25,"","",-74.044247311,"In Service",False,"","",1,0
"",40.7165271,"JC Medical Center","JC Medical Center","","2015-12-11 11:52:54 AM",3205,15,22,"","",-74.049425,"In Service",False,"","",1,7
"",40.7311689,"Hilltop","Hilltop","","2015-12-11 11:51:16 AM",3206,22,26,"","",-74.0575736,"In Service",False,"","",1,4
"",40.7376037,"Oakland Ave","Oakland Ave","","2015-12-11 11:54:10 AM",3207,13,14,"","",-74.0524783,"In Service",False,"","",1,0
"",40.7241765,"Brunswick St","Brunswick St","","2015-12-11 11:53:29 AM",3209,14,18,"","",-74.0506564,"In Service",False,"","",1,4
"",40.742677141,"Pershing Field","Pershing Field","","2015-12-11 11:50:53 AM",3210,10,18,"","",-74.051788633,"In Service",False,"","",1,8
"",40.72152515,"Newark Ave","Newark Ave","","2015-12-11 11:52:16 AM",3211,15,22,"","",-74.046304543,"In Service",False,"","",1,7
"",40.734785818,"Christ Hospital","Christ Hospital","","2015-12-11 11:53:43 AM",3212,18,22,"","",-74.050443636,"In Service",False,"","",1,4
"",40.71848892,"Van Vorst Park","Van Vorst Park","","2015-12-11 11:53:39 AM",3213,21,22,"","",-74.047726625,"In Service",False,"","",1,1
"",40.7127742,"Essex Light Rail","Essex Light Rail","","2015-12-11 11:54:22 AM",3214,10,22,"","",-74.0364857,"In Service",False,"","",1,12
"",40.7467299,"Central Ave","Central Ave","","2015-12-11 11:52:11 AM",3215,13,18,"","",-74.0492509,"In Service",False,"","",1,5
"",40.6970299,"Columbia Park","Columbia Park","","2015-12-11 11:53:59 AM",3216,9,18,"","",-74.0969366,"In Service",False,"","",1,8
"",40.698650544,"Bayside Park","Bayside Park","","2015-12-11 11:53:42 AM",3217,13,18,"","",-74.082079678,"In Service",False,"","",1,4
"",40.73496102001,"5 Corners Library","5 Corners Library","","2015-12-11 11:52:40 AM",3220,16,18,"","",-74.059503078461,"In Service",False,"","",1,1
"",40.743,"47 Ave & 31 St","47 Ave & 31 St","","2015-12-11 11:54:03 AM",3221,4,27,"","",-73.93561,"In Service",False,"","",1,22
"",40.685159599892,"Hanson Pl & St Felix St","Hanson Pl & St Felix St","","2015-12-11 11:54:42 AM",3222,35,39,"","",-73.97711366415,"In Service",False,"","",1,1
"",40.758996559605,"E 55 St & 3 Ave","E 55 St & 3 Ave","","2015-12-11 11:54:33 AM",3223,0,55,"","",-73.968653976917,"In Service",False,"","",1,55
"",40.739973541034,"W 13 St & Hudson St","W 13 St & Hudson St","","2015-12-11 11:51:15 AM",3224,1,39,"","",-74.005138725042,"In Service",False,"","",1,35
"",40.7236589,"Baldwin at Montgomery","Baldwin at Montgomery","","2015-12-11 11:52:28 AM",3225,14,14,"","",-74.0641943,"In Service",False,"","",1,0
"",40.78275,"W 82 St & Central Park West","W 82 St & Central Park West","","2015-12-11 11:52:54 AM",3226,33,33,"","",-73.97137,"In Service",False,"","",1,0
"",40.680617684555,"Marcy Ave & MacDonough St","Marcy Ave & MacDonough St","","2015-12-11 11:53:22 AM",3229,18,19,"","",-73.946249485016,"In Service",False,"","",1,1
"",40.751283596962,"Penn Station Valet","Penn Station Valet","","2015-12-11 11:54:34 AM",3230,7,7,"","",-73.996924459934,"Not In Service",False,"","",3,0
"",40.767800801481,"E 67 St & Park Ave","E 67 St & Park Ave","","2015-12-11 11:53:19 AM",3231,52,59,"","",-73.965920805931,"In Service",False,"","",1,5
"",40.689621887903,"Bond St & Fulton St","Bond St & Fulton St","","2015-12-11 11:53:58 AM",3232,0,31,"","",-73.983042687178,"In Service",False,"","",1,31
"",40.757245679117,"E 48 St & 5 Ave","E 48 St & 5 Ave","","2015-12-11 11:54:41 AM",3233,5,39,"","",-73.978059142828,"In Service",False,"","",1,34
"",40.751593684511,"E 40 St & Madison Ave","E 40 St & Madison Ave","","2015-12-11 11:52:14 AM",3234,8,55,"","",-73.980431556702,"In Service",False,"","",1,45
